2026-07-23 23:54:31,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,822 | GET http://testserver/redirect?code=K1yla8 | UA: testclient | IP: testclient
2026-07-24 00:03:01,827 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,830 | DELETE http://testserver/urls/lrEm5f | UA: testclient | IP: testclient
2026-07-24 00:03:01,832 | GET http://testserver/redirect?code=lrEm5f | UA: testclient | IP: testclient
2026-07-24 00:03:01,835 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 00:03:01,837 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-24 00:03:01,842 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,844 | GET http://testserver/redirect?code=3hqEOk | UA: testclient | IP: testclient
2026-07-24 00:03:01,846 | GET http://testserver/redirect?code=3hqEOk | UA: testclient | IP: testclient
2026-07-24 00:03:01,851 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,853 | GET http://testserver/redirect?code=t9Oadu | UA: testclient | IP: testclient
2026-07-24 00:03:01,856 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,859 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,861 | GET http://testserver/redirect?code=QFBpVy | UA: testclient | IP: testclient
2026-07-24 00:03:01,863 | GET http://testserver/redirect?code=rPOlS5 | UA: testclient | IP: testclient
2026-07-24 00:03:01,866 | GET http://testserver/redirect?code=QFBpVy | UA: testclient | IP: testclient
2026-07-24 00:03:01,870 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,873 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,877 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,880 | DELETE http://testserver/urls/hkxiuG | UA: testclient | IP: testclient
2026-07-24 00:03:01,881 | GET http://testserver/redirect?code=hkxiuG | UA: testclient | IP: testclient
2026-07-24 00:03:01,886 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,889 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,892 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,895 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,898 | DELETE http://testserver/urls/BJQGrY | UA: testclient | IP: testclient
2026-07-24 00:03:01,900 | GET http://testserver/redirect?code=BJQGrY | UA: testclient | IP: testclient
2026-07-24 00:03:01,904 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,906 | DELETE http://testserver/urls/POtFi0 | UA: testclient | IP: testclient
2026-07-24 00:03:01,908 | GET http://testserver/redirect?code=POtFi0 | UA: testclient | IP: testclient
2026-07-24 00:03:01,912 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,916 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,919 | DELETE http://testserver/urls/B1tU0i | UA: testclient | IP: testclient
2026-07-24 00:03:01,923 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,926 | GET http://testserver/redirect?code=IvQN9d | UA: testclient | IP: testclient
2026-07-24 00:03:01,930 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,933 | GET http://testserver/redirect?code=RHaoaQ | UA: testclient | IP: testclient
2026-07-24 00:03:01,937 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,939 | GET http://testserver/redirect?code=zDGjXH | UA: testclient | IP: testclient
2026-07-24 00:03:01,942 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,945 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,948 | GET http://testserver/redirect?code=W17c3A | UA: testclient | IP: testclient
2026-07-24 00:03:01,952 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,954 | GET http://testserver/redirect?code=my-article-e0c05ef4 | UA: testclient | IP: testclient
2026-07-24 00:03:01,957 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,959 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,963 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,966 | DELETE http://testserver/urls/dead-463795ec | UA: testclient | IP: testclient
2026-07-24 00:03:01,967 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,971 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:01,996 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,042 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 00:03:02,053 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 00:03:02,064 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,067 | PUT http://testserver/urls/ZbSf0d | UA: testclient | IP: testclient
2026-07-24 00:03:02,069 | GET http://testserver/redirect?code=ZbSf0d | UA: testclient | IP: testclient
2026-07-24 00:03:02,073 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,076 | PUT http://testserver/urls/xGTyI4 | UA: testclient | IP: testclient
2026-07-24 00:03:02,080 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,082 | PUT http://testserver/urls/tJfqZv | UA: testclient | IP: testclient
2026-07-24 00:03:02,084 | GET http://testserver/redirect?code=tJfqZv | UA: testclient | IP: testclient
2026-07-24 00:03:02,088 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,090 | GET http://testserver/redirect?code=hLH5rI | UA: testclient | IP: testclient
2026-07-24 00:03:02,093 | PUT http://testserver/urls/hLH5rI | UA: testclient | IP: testclient
2026-07-24 00:03:02,095 | GET http://testserver/redirect?code=hLH5rI | UA: testclient | IP: testclient
2026-07-24 00:03:02,099 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,102 | PUT http://testserver/urls/azLppV | UA: testclient | IP: testclient
2026-07-24 00:03:02,105 | GET http://testserver/redirect?code=azLppV | UA: testclient | IP: testclient
2026-07-24 00:03:02,108 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,110 | PUT http://testserver/urls/CFU1Xt | UA: testclient | IP: testclient
2026-07-24 00:03:02,114 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,119 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 00:03:02,123 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,126 | DELETE http://testserver/urls/CatYWd | UA: testclient | IP: testclient
2026-07-24 00:03:02,128 | PUT http://testserver/urls/CatYWd | UA: testclient | IP: testclient
2026-07-24 00:03:02,132 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,134 | PUT http://testserver/urls/HsWG16 | UA: testclient | IP: testclient
2026-07-24 00:03:02,137 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,139 | GET http://testserver/redirect?code=XJjLU5 | UA: testclient | IP: testclient
2026-07-24 00:03:02,141 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,145 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,147 | PUT http://testserver/urls/qj5GbK | UA: testclient | IP: testclient
2026-07-24 00:03:02,151 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,323 | PUT http://testserver/urls/tL9aTR | UA: testclient | IP: testclient
2026-07-24 00:03:02,325 | GET http://testserver/redirect?code=tL9aTR | UA: testclient | IP: testclient
2026-07-24 00:03:02,498 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:02,670 | GET http://testserver/redirect?code=UorVwV&password=secret1 | UA: testclient | IP: testclient
2026-07-24 00:03:02,842 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,011 | GET http://testserver/redirect?code=LzhaPK&password=wrongpass | UA: testclient | IP: testclient
2026-07-24 00:03:03,184 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,187 | DELETE http://testserver/urls/G4N7tx | UA: testclient | IP: testclient
2026-07-24 00:03:03,188 | GET http://testserver/redirect?code=G4N7tx | UA: testclient | IP: testclient
2026-07-24 00:03:03,360 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,363 | GET http://testserver/redirect?code=4whGS7 | UA: testclient | IP: testclient
2026-07-24 00:03:03,368 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,370 | GET http://testserver/redirect?code=dbke5q | UA: testclient | IP: testclient
2026-07-24 00:03:03,542 | PUT http://testserver/urls/dbke5q | UA: testclient | IP: testclient
2026-07-24 00:03:03,544 | GET http://testserver/redirect?code=dbke5q | UA: testclient | IP: testclient
2026-07-24 00:03:03,716 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,718 | GET http://testserver/redirect?code=WrENxq | UA: testclient | IP: testclient
2026-07-24 00:03:03,722 | PUT http://testserver/urls/WrENxq | UA: testclient | IP: testclient
2026-07-24 00:03:03,724 | GET http://testserver/redirect?code=WrENxq | UA: testclient | IP: testclient
2026-07-24 00:03:03,727 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,729 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,731 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,733 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-24 00:03:03,736 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-24 00:03:03,740 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,744 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,745 | GET http://testserver/redirect?code=Dc13nW | UA: testclient | IP: testclient
2026-07-24 00:03:03,750 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,753 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,761 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-24 00:03:03,934 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,937 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:03,941 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,944 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,947 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,949 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,952 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,955 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 00:03:03,959 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,962 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,965 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,968 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,971 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,974 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 00:03:03,977 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-24 00:03:03,981 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,983 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,986 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:03,989 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-24 00:03:03,992 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:03,994 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 00:03:03,997 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 00:03:03,999 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 00:03:04,002 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 00:03:04,004 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 00:03:04,007 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:04,010 | GET http://testserver/redirect?code=pFXq0S | UA: testclient | IP: testclient
2026-07-24 00:03:04,013 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:04,016 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:03:04,021 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:04,028 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:04,031 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:04,035 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 00:03:18,678 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 00:04:29,351 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,355 | GET http://testserver/redirect?code=MGM74A | UA: testclient | IP: testclient
2026-07-24 00:04:29,361 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,364 | DELETE http://testserver/urls/uYDk4C | UA: testclient | IP: testclient
2026-07-24 00:04:29,366 | GET http://testserver/redirect?code=uYDk4C | UA: testclient | IP: testclient
2026-07-24 00:04:29,370 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 00:04:29,373 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-24 00:04:29,376 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,379 | GET http://testserver/redirect?code=YIQlfR | UA: testclient | IP: testclient
2026-07-24 00:04:29,381 | GET http://testserver/redirect?code=YIQlfR | UA: testclient | IP: testclient
2026-07-24 00:04:29,385 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,387 | GET http://testserver/redirect?code=pKHDMZ | UA: testclient | IP: testclient
2026-07-24 00:04:29,391 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,394 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,396 | GET http://testserver/redirect?code=bdsLTt | UA: testclient | IP: testclient
2026-07-24 00:04:29,398 | GET http://testserver/redirect?code=MXLsiP | UA: testclient | IP: testclient
2026-07-24 00:04:29,401 | GET http://testserver/redirect?code=bdsLTt | UA: testclient | IP: testclient
2026-07-24 00:04:29,405 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,408 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 00:04:29,413 | POST http://testserver/shorten | UA: testclient | IP: testclient
